id,created_at,username,likes_count,replies_count,retweets_count,language,tweet,hashtags
1355483198428381185,2021-01-30 05:49:12 Central Standard Time,monsieur_hj,712,2,98,en,Robert Pattinson on set of The Batman in Liverpool last year   As Bruce Wayne         As Himself  https://t.co/iHFRwmkNEH,[]
1355477623909081096,2021-01-30 05:27:03 Central Standard Time,universodcnauta,297,3,19,pt,"✨ICÔNICA! Michelle Pfeiffer revelou que adoraria voltar como Mulher-Gato ao lado do Batman de Michael Keaton!  ""Eu faria se alguém me perguntasse, mas ninguém me perguntou ainda.""  https://t.co/IgoaunwhTg",[]
1355470815169544194,2021-01-30 05:00:00 Central Standard Time,warnerbrosfr,709,14,165,fr,"Mémorable Batman dans la trilogie de Christopher Nolan, on souhaite un très joyeux anniversaire à Christian Bale 🎂  https://t.co/buB2f0o9ra",[]
1355470252847616004,2021-01-30 04:57:46 Central Standard Time,mehmetnezirg,214,8,16,tr,Kitapsever ve okur çok elhamdulillah. Batman Milli Eğitim Müdürümüz kitap dostu Mahmut Kurtaran’dan bir deste kitap. Teşekkür ederim.  https://t.co/7drOuLcJ5J,[]
1355468627525447680,2021-01-30 04:51:18 Central Standard Time,sipho_says,221,2,42,en,The way I hate corruption I think if I was a billionaire I’d try some Batman shit. I’d probably get shot in the face within a week though. Still,[]
1355455773757886468,2021-01-30 04:00:14 Central Standard Time,raminnasibov,616,8,94,en,Superman Bookshelf  https://t.co/y7khO269gJ,[]
1355455322303963139,2021-01-30 03:58:26 Central Standard Time,remziyetosunhdp,256,0,32,tr,"Bu coğrafyada yıllardır uygulanan baskılara karşı duran en başta annelerdi. Onlara çektirdiğiniz zulüm elbet bir gün son bulacak.  Sözümüz olsun, sizin beyaz tülbentiniz kadar onurlu bir barışı bu topraklara getireceğiz. #Batman  #CumartesiAnneleri827Hafta  https://t.co/aOCYLlYiH8","['batman', 'cumartesianneleri827hafta']"
1355448277186064386,2021-01-30 03:30:26 Central Standard Time,y_come_pan,626,5,125,es,"Cumpleaños de Christian Bale 🎂 Ganador de un Óscar por The Fighter.  Ha sido Bruce Wayne en la trilogía de  Batman de Nolan. Ha trabajado en películas como el Imperio del Sol, American Psycho, El maquinista, El tren de las 3:10, American Hustle o Velvet Goldmine, #HappyBirthday  https://t.co/myfiIuasQS",['happybirthday']
1355446792561831942,2021-01-30 03:24:32 Central Standard Time,matteosapin,433,11,55,fr,"Bon anniversaire au grand Christian Bale qui fête ses 47 ans aujourd'hui 🔥🎉  American Psycho, Trilogie Batman, Le Prestige, Fighter, American Bluff, ou encore Vice (méconnaissable) et bien +  On le retrouve en 2022 dans Thor Love and Thunder 😍  https://t.co/lF6VouwhlV",[]
1355444393432461312,2021-01-30 03:15:00 Central Standard Time,ho_amcaa,169,18,56,tr,"Bir kadının melek olması için kanatlara ihtiyacı yoktur, anne olması her şeye yeter.   Ahmet Batman  #CumartesiAnneleri827Hafta  https://t.co/UrxyrHfm6r",['cumartesianneleri827hafta']
1355439937806598145,2021-01-30 02:57:18 Central Standard Time,hannah11569991,207,19,63,es,Ahora lo se... AMLO es en realidad batman .. e aqui la prueba .🕵️‍♂️  https://t.co/4hYQYOIzAy,[]
1355438217584013313,2021-01-30 02:50:28 Central Standard Time,brockbaker,336,30,27,en,Batman logic  https://t.co/kE1tLJl1N9,[]
1355434200799842305,2021-01-30 02:34:30 Central Standard Time,ofgkurdi,706,14,198,tr,"Ev der Batman ê  Sûcê vê dayîkê ew e ku dibêje ez Kurd im!  Hemî jîyana wan wiha derbas bû!  Çi cara ku nasnameya Kurdî derxistin pêş, rastî vê muameleyê hatin.  Ji dewletê re kurdên hevkar lazim in, ku di rastê de dimeşin û serê xwe bi tiştekî naêşînin!   https://t.co/w4mt0jfNAg",[]
1355434013683494914,2021-01-30 02:33:46 Central Standard Time,oxley264,309,50,55,en,GENE HACKMAN 91 today Unforgiven • Prime Cut • Hoosiers Mississippi Burning • Superman French Connection • Crimson Tide Bonnie &amp; Clyde • Narrow Margin A Bridge to Far • Absolute Power Night Moves • Uncommon Valor Poseidon Adv • Hunting Party No Way Out • The Conversation  https://t.co/F9eNGQ8JqJ,[]
1355433066030903297,2021-01-30 02:30:00 Central Standard Time,film4,1976,40,365,en,"From Batman to American Psycho, let’s hear it for one of the most versatile actors there is. Happy birthday Christian Bale! 🥳  https://t.co/HAA1ZtvDhh",[]
1355425490279026690,2021-01-30 01:59:54 Central Standard Time,feleknasuca,418,2,35,und,#Batman #DemDemaYekitîûAzadiyêYe  https://t.co/btEO1dAnUA,"['batman', 'demdemayekitîûazadiyêye']"
1355424194838884352,2021-01-30 01:54:45 Central Standard Time,muratcepnihdp,299,5,69,tr,"İkisi de dün yaşandı.  Biri HOPA biri BATMAN.  Biri jandarma, biri polis saldırısı.   Ey saray ve tetikçileri sizin ranttan başka değeriniz olmaz.   Hesap vereceksiniz. Zulmünüzün altında kalacaksınız!  https://t.co/zv6PPBHZrQ",[]
1355423173240446977,2021-01-30 01:50:41 Central Standard Time,tanabatman,161,1,20,ja,#batman #イラスト オリジナルのバットスーツ 描いてみました！  https://t.co/qg5sthmcb1,"['batman', 'イラスト']"
1355421665140887555,2021-01-30 01:44:42 Central Standard Time,joel_fi,200,89,1,pt,"Hoje dia 30 de janeiro é aniversário do ator Christian Bale, que interpretou Batman nos cinemas.   Como eu sei ?  É que é meu aniversário também.😃 Obrigado.  https://t.co/NTFdUMzPAH",[]
1355421207563300867,2021-01-30 01:42:53 Central Standard Time,semihaekinci58,602,9,85,tr,"Genel Merkez Kadın Kolları Başkanımız Sayın @selvacam ile MKYK ve Diyarbakır, Şanlıurfa ve Batman Kadın Kolları Başkanlarımız  https://t.co/AdmCcQyLCp",[]
1355419567472967680,2021-01-30 01:36:22 Central Standard Time,hdpelih,537,3,75,cy,Bijî Yekîtiya Kurdan✌️ Her bijî Batman  #DemDemaYekitiuazadiyeye  https://t.co/hJuVKAwLsY,['demdemayekitiuazadiyeye']
1355418261496733696,2021-01-30 01:31:10 Central Standard Time,brucebatman007,377,14,61,es,"Hoy cumple 47 años el gran Christian Bale, conocido mundialmente por interpretar a Batman en la trilogía de ""El caballero oscuro"" y por participar también en ""El imperio del sol"", ""American Psycho"", ""El maquinista"" o ""El truco final"" entre otras. MUCHÍSIMAS FELICIDADES !!!  https://t.co/n1Kp8WJGiD",[]
1355397137534738437,2021-01-30 00:07:14 Central Standard Time,msequeyro,201,9,49,es,Amlo es Batman!!,[]
1355392312684277762,2021-01-29 23:48:03 Central Standard Time,alfred033mx,1439,60,249,es,"@MSP_Beatrix El ""multiverso"" en el que Batman es austero, adulto mayor, Presidente y exactamente igual de implacable.  Y están su ""payaso-guasón"" con su ""Loret Queen"", su pingüino ""borolas"", su ""Xpantapajaros"" y su ""Lily venenosa"", contra quienes lucha en ""México City"".",[]
1355382714304667649,2021-01-29 23:09:55 Central Standard Time,mindyleedoodles,1710,13,279,en,#PoisonIvy in a period drama. #FanArtFriday #dccomics #fanart #batman  https://t.co/N4Ul6kCfbb,"['poisonivy', 'fanartfriday', 'dccomics', 'fanart', 'batman']"
1355382095594586114,2021-01-29 23:07:28 Central Standard Time,gergerliogluof,1801,29,728,tr,"Batman'dan bir manzara  Bu annelerin suçu Kürt olduğunu söylemek!  Bakmayın şimdi böyle olduğuna,hayatları böyle geçti!  Kürt kimliklerini vurguladıkları her yerde aynı muameleyi gördüler  Bu devlete uyumlu Kürt lazım,sağdan yürüyecek,bir şeye karışmayacak  https://t.co/ukjVdcUqC1",[]
1355380003228299272,2021-01-29 22:59:09 Central Standard Time,adamtgorham,367,6,42,en,BATWOMAN BEYOND from tonight’s stream  Ink on 11”x14” bristol   For sale!  #batman #batmanbeyond #dccomics  https://t.co/7bENhq1GPq,"['batman', 'batmanbeyond', 'dccomics']"
1355374194775752707,2021-01-29 22:36:04 Central Standard Time,dmtstcgvn1,228,2,80,tr,"Genel Merkez Kadın Kolları Başkanımız Sn. @selvacam’ı, Kadın Kolları MYK ve MKYK üyelerimiz, Diyarbakır ve Batman  Kadın Kolları Başkanlarımız  ile birlikte Diyarbakır  Havaalanından Ankaraya uğurladık.  https://t.co/F6CH3yfTuS",[]
1355350800973914118,2021-01-29 21:03:06 Central Standard Time,soodlee,335,3,29,en,"Terry, Batman Beyond! From the livestream tonight!  https://t.co/rz5ZZzKcyJ",[]
1355350773723492355,2021-01-29 21:03:00 Central Standard Time,universodcnauta,579,12,31,pt,"✨Hoje é aniversário de Christian Bale, o nosso #Batman na aclamada trilogia do Nolan.  Será que veremos ele no filme do Flash?  https://t.co/Ne1xfQ9F3b",['batman']
1355348905135800321,2021-01-29 20:55:34 Central Standard Time,jessethorn,278,14,7,en,Watching Tim Burton Batman and I forgot that all the beat cops are dressed to go to the sex club later.  https://t.co/hAmcCnU8hl,[]
1355345943965609987,2021-01-29 20:43:48 Central Standard Time,anamardoll,334,31,8,en,"Kissmate is really sick tonight (which is scary, but we're pretty sure it's a stomach flu?) so we're going to try to watch something fun: his copy of LEGO BATMAN, which I've never seen. #AnaWatches",['anawatches']
1355343314753646594,2021-01-29 20:33:21 Central Standard Time,animatedjl,652,15,104,en,"Bruce: ""Surprised to see me?""  Batman: ""A little. I'm more surprised that I lived so long.""  Future Batman: ""Batman, Bruce Wayne. Bruce Wayne, Batman. Or have you met?""  Bruce &amp; Batman: (At the same time) ""Not now!""  The Once and Future Thing, part 2: Time, Warped #JLReunion  https://t.co/NGoiJas0OT",['jlreunion']
1355337882370760704,2021-01-29 20:11:46 Central Standard Time,omelete,1024,23,54,pt,"Cloverfield ganhará sequência direta produzida por J.J. Abrams e com roteiro de Joe Barton, showrunner de nova série do Batman:  https://t.co/qso7Nw9otr  https://t.co/GHSOkknImD",[]
1355337180462411783,2021-01-29 20:08:59 Central Standard Time,flandivar,334,33,0,es,"Cuatro años más viejo, dos operaciones de rodilla, muchos kilos de más pero la misma distancia y los mismos lentos tiempos. Sé que les puede parecer poco, pero yo me siento Superman por seguir intentando y por poder atarme los cordones de las zapatillas y salir a correr el mundo.  https://t.co/GBdEHz1Us3",[]
1355333579203506177,2021-01-29 19:54:40 Central Standard Time,lylerath,947,19,77,en,@laurenboebert In school I was taught that George Washington was physically incapable of lying like dishonesty was his superman kryptonite but was never told he owned slaves,[]
1355327729109925888,2021-01-29 19:31:26 Central Standard Time,emogob,185,0,42,en,LGBT actually stands for LEGO BATMAN,[]
1355325423434010627,2021-01-29 19:22:16 Central Standard Time,muskrat_john,130,11,1,en,Pizza/Popcorn/Movie night with the fam.  Watching “Superman II” for the first time in years.  CHRISTOPER REEVE! OMG!  THE MUSIC! OMG!  I NEED MORE POPCORN!!!,[]
1355304719896424450,2021-01-29 18:00:00 Central Standard Time,dcbatman,1406,13,111,en,"It's Batman 🆚 the Magistrate, round one 🥊  How will Tim Fox fare? Find out in this preview for #DCFutureState: THE NEXT BATMAN #3:  https://t.co/8nA1IQU0ie  https://t.co/xiNF4Xge2o",['dcfuturestate']
1355295897714876417,2021-01-29 17:24:56 Central Standard Time,bronzeagebabies,229,6,34,en,"Batman Family by Dick Giordano, and DC’s bad eggs by Neal Adams (w/ Giordano inks)  https://t.co/9P31jzPtwF",[]
1355289358958518273,2021-01-29 16:58:57 Central Standard Time,worldsfinest,283,7,74,en,"The Justice League Unlimited season one finale ""The Once and Future Thing, Part 2: Time Warped"" aired on this day (Jan. 29) in 2005! Hal Jordan! Terry McGinnis! Static! Batman and Green Lantern at the beginning of time! Yeah, it's a big episode! #JusticeLeague #JLUnlimited #DCAU  https://t.co/f8sPdOKHCE","['justiceleague', 'jlunlimited', 'dcau']"
1355281639350423555,2021-01-29 16:28:17 Central Standard Time,monsuareztv,304,12,34,es,Me reía de que nadie se da cuenta de que Clark Kent es Supermán por las gafas y yo no reconozco ni a mis hijos con mascarilla.,[]
1355275067161075713,2021-01-29 16:02:10 Central Standard Time,borys_kit,154,4,36,en,'Cloverfield' Sequel in the Works With Batman TV Spinoff Showrunner (Exclusive)  https://t.co/vYNQGWvqZa via @thr,[]
1355273603634262017,2021-01-29 15:56:21 Central Standard Time,getfandom,2827,65,426,en,"‘Cloverfield’ sequel in the works from ‘The Batman’ HBO Max spinoff showrunner Joe Barton  Unlike its predecessor, it will not be a found footage-style film  (via @THR |  https://t.co/GFht7k5OJ8)  https://t.co/YuGMrcP7gb",[]
1355270904385859584,2021-01-29 15:45:37 Central Standard Time,savoirdumonde,746,13,76,fr,Il existe une province en Turquie nommée Batman,[]
1355270614437646337,2021-01-29 15:44:28 Central Standard Time,brockbaker,1904,13,87,en,48 days until Batman says the fuck word.,[]
1355266728687775748,2021-01-29 15:29:02 Central Standard Time,thealexrossart,1225,6,129,tr,Batman #686 #batman #alfredpennyworth #dccomics #comicart #fridayfeeling  https://t.co/XFFWVAsY7S,"['batman', 'alfredpennyworth', 'dccomics', 'comicart', 'fridayfeeling']"
1355261705656397824,2021-01-29 15:09:04 Central Standard Time,jorgejimenezart,1004,16,147,en,"Hey folks! final order cutoff for our new run in #Batman is this Monday! if you want it, now is the moment! (#Batman#106) :D Also same date for the #InfinteFrontier #1! where we did the Batman story too! Thanks,always, my friends.. HOPE U LIKE IT! @JamesTheFourth @tomeu_morey  https://t.co/fS7G8a9vei","['batman', 'infintefrontier']"
1355253911007989760,2021-01-29 14:38:06 Central Standard Time,heroichollywood,172,1,34,en,'The Batman' artwork from Lee Bermejo pays homage to 'Batman: Year One' 🦇   (via: Lee Bermejo on Instagram)  https://t.co/9pFbdypqSU,[]
1355249064347119618,2021-01-29 14:18:50 Central Standard Time,rymslim,545,8,84,en,Bosslogic is too quick. Dammit 😅😅😅 #ZackSnydersJusticeLeague #Superman  https://t.co/Cszn3CLjjP,"['zacksnydersjusticeleague', 'superman']"
1355248282960678912,2021-01-29 14:15:44 Central Standard Time,thevalperrine,188,8,28,en,Miss Teschmacher!! Two Miss Teschmachers! Superman with me and Supergirl with the beautiful @AndreaKBrooks  if you don’t follow her you should! She’s brilliant on the show and she’s created an amazing character. I ❤️ her!!! #superman #supergirl #valerieperrine @thecw @supergirlcw  https://t.co/bzEdNRhuUn,"['superman', 'supergirl', 'valerieperrine']"
1355243716517224449,2021-01-29 13:57:35 Central Standard Time,bettybowers,218,5,23,en,I'm guessing Biben won't prove to be a stupid stunt queen president who toys with emerging from the building and ripping open his shirt to reveal a Superman t-shirt . . .    https://t.co/hau8t0bWfq,[]
