id,created_at,username,likes_count,replies_count,retweets_count,language,tweet,hashtags
1502737790165032965,2022-03-12 14:06:23 Central Standard Time,bvan0912,1,1,0,en,"@PhavrePhan_ @RobertGunther3 @bguns46 @frankingeneral If Anderson wasn’t 0-10 vs ranked teams. 3-12 vs quad 1 teams. 7-28 vs quad 1 teams and didn’t lose games to butler DePaul and then hall last year, he has a tourney on his resume at sju and we are just saying “off year”. However he had a roster full of experience and did worse",[]
1502737082216763397,2022-03-12 14:03:34 Central Standard Time,reallykristi,0,0,0,und,@KevOnStage 31 &amp; 37,[]
1502736803836702725,2022-03-12 14:02:28 Central Standard Time,depaulsb,1,0,0,en,"E6 | DePaul 1, Seattle 3   Nothing across for the RedHawks in the sixth.   Frazier, Pool and Rettig due up in the top of the seventh.   #BlueGrit",['bluegrit']
1502736612605800449,2022-03-12 14:01:42 Central Standard Time,nathanmckenna8,2,0,0,en,"@Isaac__Trotter So will it be DePaul, Chicago St., Loyola, or UIC?",[]
1502736346212933634,2022-03-12 14:00:39 Central Standard Time,briannnnf,1,0,0,en,@RUHoopsInsider It's bad moreso because its a missed opportunity at a road win that Rutgers could really use right now. DePaul is the fourth-worst team in a mediocre conference and had 7 scholarship players available.,[]
1502736184924991489,2022-03-12 14:00:00 Central Standard Time,depaullawlib,0,0,0,und, https://t.co/GT43YS7xu9,[]
1502736183566209029,2022-03-12 14:00:00 Central Standard Time,depaullawlib,0,0,0,und, https://t.co/JOAZxSWzSA,[]
1502735809627230212,2022-03-12 13:58:31 Central Standard Time,depaulsmash,5,0,3,en,"Smashfest #86 is under way! We’ve received some surprise competition from IIT, UIUC, CC, and more.  🔴 WATCH LIVE:  https://t.co/TK8jAIWU2n  https://t.co/IGBFMD4PR7",[]
1502735487353724935,2022-03-12 13:57:14 Central Standard Time,huskerfanandrew,0,0,0,en,"@PCFriarFaithful You lost by 30 twice in one season. Lol And after Marquette smoked you, you played SJU twice, GTown twice, DePaul. And a 2 week vacation mid season. You lost the first game vs a ranked team after the blowout. I’ll take your opponent in the 1st round",[]
1502734800821571589,2022-03-12 13:54:30 Central Standard Time,depaulmten,2,0,0,en,Ready to show out 🔵👿  #BlueGrit  https://t.co/Oi31391Eyg,['bluegrit']
1502734676015861775,2022-03-12 13:54:00 Central Standard Time,depaulmten,1,0,0,en,Ready to show out 🔵👿  #BlueGrit  https://t.co/EBYZ7RTABe,['bluegrit']
1502734124645294088,2022-03-12 13:51:49 Central Standard Time,depaulsb,0,0,0,en,"M6 | DePaul 1, Seattle 3   The Blue Demons leave runners on the corners in the top of the sixth.   #BlueGrit",['bluegrit']
1502733739683504137,2022-03-12 13:50:17 Central Standard Time,ryandepaul,1,0,0,en,@walker_atlas Stafford 2 and Watson 3.  It’s almost like you tried to make sure your opinion was trash.,[]
1502733565854900224,2022-03-12 13:49:36 Central Standard Time,mufullodds,0,0,0,en,"@MelissaKXLY4 If DePaul can handle our press, I’m sure Gonzaga will be ok",[]
1502733492320362500,2022-03-12 13:49:18 Central Standard Time,ctholc,0,0,0,en,@MayberryFanatic @WFUSportsStats The year they beat DePaul?,[]
1502733443653799938,2022-03-12 13:49:07 Central Standard Time,ryandepaul,1,0,0,und,@VinRBI WHY,[]
1502733260857565184,2022-03-12 13:48:23 Central Standard Time,ryandepaul,2,0,0,und,@Tdub_football Lol,[]
1502733037179748356,2022-03-12 13:47:30 Central Standard Time,ruhoopsinsider,1,1,0,en,@briannnnf you keep mentioning DePaul as a bad loss. The loss to DePaul is a Q2 loss. Not a bad loss. Not sure why you believe that loss is so horrific.,[]
1502733006540222467,2022-03-12 13:47:22 Central Standard Time,ryandepaul,0,0,0,en,@PFF Herb,[]
1502730307346313216,2022-03-12 13:36:39 Central Standard Time,padrepirate,0,0,0,en,@DePaulHoops Struss is a bad-ass. Keeping the DePaul brand out there.,[]
1502730007776481286,2022-03-12 13:35:27 Central Standard Time,femluvr19,0,0,0,en,@McFaul And evidently with the blessing of Israel so long as some museum is funded or something.,[]
1502729520041840645,2022-03-12 13:33:31 Central Standard Time,femluvr19,1,0,0,en,"@toddstarnes Yeah, that solution will go over big with the GOP fundraising crowd Toad. Bring it up at the next GOP strategy retreat, just make sure you have a ride home.",[]
1502729051366117377,2022-03-12 13:31:39 Central Standard Time,hhs1dpu,0,0,0,en,@BlueDemonsAD @CoachTStubbs @DePaulHoops   2023. DePaul plays Friday night at the Garden. Make it a goal please. Give me a reason to fly out for the weekend.I want to rep Billy in the Garden in the Semis.,[]
1502729026930098180,2022-03-12 13:31:34 Central Standard Time,femluvr19,0,0,0,en,@joncoopertweets I need to be in the security business.,[]
1502728405728563202,2022-03-12 13:29:05 Central Standard Time,wndyctybsktball,0,0,0,en,Loyola knocked off DePaul earlier this year 68-64 LW 15/5/2/3 JFL 7/6/1,[]
1502727846707572738,2022-03-12 13:26:52 Central Standard Time,depaulsb,3,0,0,en,"M4 | DePaul 1, Seattle 3  @nicolesulli12 with a DINGER to cut the deficit to two!   #BlueGrit",['bluegrit']
1502727667275087874,2022-03-12 13:26:09 Central Standard Time,hhs1dpu,0,0,0,en,@HolyLandofHoops DePaul beat Rutgers.  Game. Set. Match.,[]
1502726434447572996,2022-03-12 13:21:15 Central Standard Time,depaulsb,0,0,0,en,"E3 | DePaul 0, Seattle 3  The RedHawks send one over the wall to take a three-run lead.   #BlueGrit",['bluegrit']
1502725874478583809,2022-03-12 13:19:02 Central Standard Time,depaulujobs,0,0,0,en,Enjoy all of the benefits of working in #Chicago at DePaul University Tuition Counselor  https://t.co/ZXcCSxU4tq #Chicago,"['chicago', 'chicago']"
1502724892470525961,2022-03-12 13:15:08 Central Standard Time,mhogan19,1,1,0,en,"Coppin state played 8 games in a two week span with all but one being on the road. They played Loyola, DePaul, uconn and Virginia in that span. They deserve a chance to dance.",[]
1502724770487582724,2022-03-12 13:14:39 Central Standard Time,golfingpanti,13,2,1,en,Two certainties for next year's BET:  1) DePaul will play on Friday  2) Pantilones will be at that game  cc: @BlueDemonDegen        @returnoftheDIBS        @CashFlowFidel69,[]
1502724339061379082,2022-03-12 13:12:56 Central Standard Time,realmartypeercy,1,0,0,en,@LukeWritesCHI When you get to places like Clybourn at any three-way intersection it feels like you might as well close your eyes and pray while you cross. Lincoln/Fullerton by DePaul is another that's scary as fuck.,[]
1502724150229495810,2022-03-12 13:12:11 Central Standard Time,tmj_usa_library,0,0,0,en,"Can you recommend anyone for this Information Science job in Chicago, IL? Click the link in our bio to see it and more. Metadata Librarian for Digital and E-Resources (Hybrid) at DePaul University #WindyCity #ChiTown","['windycity', 'chitown']"
1502722209739067393,2022-03-12 13:04:28 Central Standard Time,oscaralesanta,0,0,0,es,"@albertoperezdoc Por lo cual cuando juegan DePaul-Koke juntos son casi incompatibles, van a dos velocidades distintas. En ataque sobre todo..",[]
1502722137399996427,2022-03-12 13:04:11 Central Standard Time,depaulsb,1,0,0,en,"E2 | DePaul 0, Seattle 0  A couple of hits but no runs across for either side  #BlueGrit",['bluegrit']
1502720682097930240,2022-03-12 12:58:24 Central Standard Time,thedepaulia,6,0,1,en,"Green Demons: DePaul Urban Gardeners Club spotlight  Members of the DePaul Urban Gardeners Club not only want to plant and grow their own food, but they want to teach others how to garden in an urban environment as well.  https://t.co/lCFeFqwTVz",[]
1502717825781227525,2022-03-12 12:47:03 Central Standard Time,anthonycdemaria,0,0,0,en,"@NapervilleTony Larger more prominent conference. DePaul is always going to have advantages, they’ve just bungled them greatly. Not saying that as a diss on Loyola who is in fantastic shape and moving to the most prominent mid-major conference, more talking about DePaul’s potential",[]
1502717305704402952,2022-03-12 12:44:59 Central Standard Time,depaulsb,0,0,0,en,"E1 | DePaul 0, Seattle 0  Nothing across for either side in the first.  #BlueGrit",['bluegrit']
1502716144096096262,2022-03-12 12:40:22 Central Standard Time,eyeondepaul,0,0,0,en,That one part of the March madness theme song sounds kinda like a Mario kart song,[]
1502715773902594054,2022-03-12 12:38:54 Central Standard Time,idkhow2troll,0,0,0,en,Marquette beat Illinois  Providence beat Wisconsin Xavier beat Ohio State DePaul beat Rutgers  Seton Hall beat Michigan   But sure 👍🏼,[]
1502715555438026762,2022-03-12 12:38:02 Central Standard Time,battie_jones,0,0,0,en,@bayloryouth Baylor your girls are doing it this season! Annesah at DePaul and her! Keep up the great work!,[]
1502714653843066883,2022-03-12 12:34:27 Central Standard Time,techieoverload,1,0,0,en,@Log1kz_ Sir sir you seem like an adult ! I am reaching out to you about the extended warranty !! 🤣🤣🤣,[]
1502714366604500992,2022-03-12 12:33:18 Central Standard Time,techieoverload,1,2,0,en,@Lichlings Wait where are eggs .99 ?? I paid 5.49 for the ones I bought last week lol,[]
1502713609993998338,2022-03-12 12:30:18 Central Standard Time,dr_soflo_,6,1,0,en,Yes I am still heated. We beat DePaul in some low tier tournament and congratulate him with an unnecessary extension with a $3+ million buyout.,[]
1502713393765142532,2022-03-12 12:29:26 Central Standard Time,depaulsb,6,1,0,en,Our lineup against Seattle!  📺  https://t.co/jEGi5uRiFm 📊  https://t.co/z3yKgqLHtj  #BlueGrit  https://t.co/fWCh1PIDgj,['bluegrit']
1502711890413301764,2022-03-12 12:23:28 Central Standard Time,oistrakhsymph,2,0,0,en,"""Requiem for the Living"" DePaul Community Chorus with the Oistrakh Symphony of Chicago Sunday, March 20, 2022 at 3pm Stephen Blackwelder, Conductor  No ticket purchase but reservation required:  https://t.co/AQLrEj3LjV…  #livemusic #freeconcert #ClassicalMusic  https://t.co/q8A9WPRRID","['livemusic', 'freeconcert', 'classicalmusic']"
1502711017700302860,2022-03-12 12:20:00 Central Standard Time,depaulcristorey,4,0,0,en,We love to get (and give) updates on our grads-Lauren Turner '18 cheers for the D1 Wright State Raiders. She plans to go to grad school after her 2023 graduation. #dpcrgrads #depaulcristorey  https://t.co/dFiiIwxVqx,"['dpcrgrads', 'depaulcristorey']"
1502707289169571842,2022-03-12 12:05:11 Central Standard Time,playorbplayd,7,0,0,en,"8-11 in the Big East. 2-8 over their last 10. 4-10 over their last 14. Lost at home to Depaul. Lost twice to St. John's. Lost on a neutral court to Butler. Get this team out of the conversation. Lytics may not hate them, no one wants to watch them.",[]
1502706813518721030,2022-03-12 12:03:17 Central Standard Time,mschroeder6,1,0,0,und,@KwasnyKate 🙌🙌🙌,[]
1502706343609876480,2022-03-12 12:01:25 Central Standard Time,mschroeder6,1,0,0,und,@lilli_melamed @NSSD112 🥰  https://t.co/esunMkxGlv,[]
1502706332771790857,2022-03-12 12:01:23 Central Standard Time,golfingpanti,2,0,0,en,@ryansalfino @returnoftheDIBS I am all in on DePaul next season!,[]
1502705628606836746,2022-03-12 11:58:35 Central Standard Time,hhs1dpu,2,0,0,en,"@CasualHoya @HolyLandofHoops Ooooo…. Is this the DePaul firing all of Wainwrights assistants to hope he quits move? Bahahahhahahaha. Been there fellas, buckle up…. It’s a LONG ride back from the bottom. (Know from experience)",[]
1502704551417294850,2022-03-12 11:54:18 Central Standard Time,eyeondepaul,1,0,0,en,haha more like CorNOT University,[]
1502699615493267461,2022-03-12 11:34:41 Central Standard Time,theprideofdc,1,0,0,en,Our 5th Senior is:  Samantha Louise Pejo Instrument: French Horn/Mellophone Favorite food: Sushi Favorite show: Marionettes Inc. Birth month: December  What college will you be attending: DePaul University  https://t.co/Q1gQg5lMGS,[]
1502699536120168448,2022-03-12 11:34:22 Central Standard Time,tgc1949,1,0,0,en,"@FightingIrish In 1956 my father and I attended a home basketball game against DePaul. On the way into the field house my dad noticed one of the football players walking near us. My dad said hello to him. We talked to him for a couple of minutes, he was very nice. It was Paul Hornung.",[]
1502699210059231233,2022-03-12 11:33:05 Central Standard Time,eyeondepaul,1,0,0,en,Predictions today  - Iowa and Ark win close - SLU&gt;Davidson - Tennessee&gt;Kentucky - Houston close - MSU&gt;Purdue - SMU&gt;Memphis - Texas Tech&gt;Kansas - SDSU&gt;Boise - Creighton&gt;Nova - VT&gt;Duke - UAB&gt;LT - Arizona&gt;UCLA - NMSU&gt;ACU - Long Beach&gt;CSUF,[]
1502698425632100365,2022-03-12 11:29:58 Central Standard Time,giandepaul,0,0,0,es,Las gatas piden chandon,[]
1502697653951414273,2022-03-12 11:26:54 Central Standard Time,dpbaseball13,2,0,1,en,Indoor practice at CP canceled for today due to a power outage. Google Classroom meeting set up for 1 PM. Please contact your Captain for the code. Details re: our next practice to be emailed this evening once we know the situation with the facility. Thank you.,[]
1502696706382737412,2022-03-12 11:23:08 Central Standard Time,onlyapound,25,1,5,en,"Extremely pleased to say that the cfcuk team will once again be stepping onto a football pitch, this time in aid of the DEPAUL UK Mental Health charity, and in memory of Chelsea supporter Graham Lausch  Please, if you can, help support this worthy cause   https://t.co/S2R0IzZ1HK  https://t.co/dEWto6jdJw",[]
1502695661912875010,2022-03-12 11:18:59 Central Standard Time,giandepaul,1,0,0,es,En un cumple estaba 🤣,[]
1502695649938010116,2022-03-12 11:18:56 Central Standard Time,depaulujobs,1,0,0,en,"Fresh off the press. Here’s another job opening at DePaul: ERP Developer/Business Analyst - Associate in Chicago, IL  https://t.co/qQorZ7DUgv #ChiTown #WindyCity","['chitown', 'windycity']"
1502695095690305544,2022-03-12 11:16:44 Central Standard Time,coachjmccall,0,0,0,en,@xb7 Class 3 and 4 should be held at DePaul or NIU or NW.,[]
1502694477609197571,2022-03-12 11:14:16 Central Standard Time,depaulsoftball,4,1,1,en,"Thank goodness for 7:30 a.m. practices to beat the weather. Last week it was 70 degrees - Day 2 of 2022, a blizzard. Sigh. But any day of softball 🥎 is a great day. #SpartanPride  https://t.co/Xi9Qp8JpN7",['spartanpride']
1502693961412005893,2022-03-12 11:12:13 Central Standard Time,revolverchrom,0,0,0,in,@MaybsDoc @smashgg Ya at DePaul,[]
1502693753076678657,2022-03-12 11:11:24 Central Standard Time,tmj_il_finance,0,0,1,en,"DePaul University is hiring in Chicago, IL! Click the link in our bio to apply: Senior Financial Analyst, Academic Affairs #Finance #WindyCity","['finance', 'windycity']"
1502691313950638080,2022-03-12 11:01:42 Central Standard Time,qballfor3,38,0,1,en,Listen you can lose to DePaul. You can get swept by St.Johns. But you put me in a situation where I have to root for DUKE. Now you’re testing my fandom.,[]
1502691231490478082,2022-03-12 11:01:22 Central Standard Time,_lindseydepaul,0,0,0,en,Matters of self-esteem and discipline are up for inspection ri... More for Aquarius  https://t.co/wEbrxxhvGJ,[]
1502690890019573768,2022-03-12 11:00:01 Central Standard Time,depaullawlib,0,0,0,und, https://t.co/zPfjHhF2wt,[]
1502690885951266819,2022-03-12 11:00:00 Central Standard Time,depaullawlib,0,0,0,und, https://t.co/lstev6IPmb,[]
1502690860349206531,2022-03-12 10:59:54 Central Standard Time,bobbymac502,1,0,0,en,@StevenRummage I’ve got one foot on the Payne train too Rummage but we can’t rush this any at all. We need this to be a home run hire or we could very well be the next DePaul or Connecticut.,[]
1502690438289006599,2022-03-12 10:58:13 Central Standard Time,dcpinsonneault,2,0,0,en,@HolyLandofHoops @BIGEASTMBB Total wins since 2013-2014 (BE regular season + BET):  1) Nova- 146  gap  2) Creighton- 104 3) Providence- 102 T-4) SH + X- 96  gap  6) MU- 83 7) Butler- 81  gap  8) SJU- 68 9) GT- 64  gap  10) DePaul- 39,[]
1502688668544385026,2022-03-12 10:51:11 Central Standard Time,femluvr19,0,0,0,en,@tribelaw Maybe there really is a secret doomsday device?,[]
1502687774205431814,2022-03-12 10:47:38 Central Standard Time,femluvr19,0,0,0,und,@joncoopertweets BS,[]
1502686916931686408,2022-03-12 10:44:14 Central Standard Time,honeyroypalmer,0,0,0,en,"@EJMo15 @WVURecruit The biggest difference between the Big East and Big 12 in basketball is the middle and bottom of the leagues. In the Big East, back then, there were some teams at the bottom that you could take advantage of (DePaul, USF, Providence, St John’s, Seton Hall).",[]
1502685710918291461,2022-03-12 10:39:26 Central Standard Time,bdmuskie08,0,0,0,en,Here is Xavier's defensive efficiency ranking in Kenpom following each game this season. Pretty ugly finish starting with the DePaul loss at home  https://t.co/Y1BWMhByem,[]
1502685377106255880,2022-03-12 10:38:07 Central Standard Time,davidceodepaul1,5,0,2,en,Our colleagues are  getting the aid through. The @Depaulintl team has the local knowledge to get   supplies to where they re needed. This knowledge  becomes more important in the next period.  @DepaulIreland are working in Ireland to support this coordination . @laoneill111,[]
1502682967436627973,2022-03-12 10:28:32 Central Standard Time,miguelm0ntante,1,2,0,en,@robinson_rules @HFaus99 @daver1819 @UConnMBB @PCAthletics BCs athletic program and history makes providence look like a high school   Providence is the DePaul of New England,[]
1502680494940598273,2022-03-12 10:18:43 Central Standard Time,xavierroyer2,0,0,0,en,@NoEscalators Xavier fans will fight with you. And probably DePaul if you ask nice enough,[]
1502679881834016776,2022-03-12 10:16:16 Central Standard Time,katyarn00140840,1,0,0,en,DePaul sanctuary  https://t.co/b2VWTJZB4O,[]
1502679798782566402,2022-03-12 10:15:57 Central Standard Time,2021_22ncaa,0,1,0,en,"MAR 12 - [4] Xavier (21-13) defeats [3] DePaul (23-11) to win the Big East Tournament and earns an auto bid into the NCAA Tournament, their second straight appearance  https://t.co/95QbNmhPHV",[]
1502679500060082179,2022-03-12 10:14:45 Central Standard Time,93kayp,0,0,0,en,My auntie went to layola  My dad mom went to DePaul  My mom mom went to Simeon,[]
1502676758168059908,2022-03-12 10:03:52 Central Standard Time,femluvr19,0,0,0,en,@MarshaBlackburn @mrskristybrown @jacksoncoschool The good senator has been misinformed.  https://t.co/E9C4UrVfHJ,[]
1502676300271661057,2022-03-12 10:02:03 Central Standard Time,memphisblazer,2,1,0,en,Most points scored on March 12 is 21 points by Paul Delaney vs. Southern Miss (2009) and Eric Bush vs. Charlotte (2003). Most rebounds on this date is 13 by Lawrence Kinnard vs Southern Miss (2009). Most assists is 11 by Squeaky Johnson vs. Depaul (2004). 7/11,[]
1502676294097584141,2022-03-12 10:02:01 Central Standard Time,memphisblazer,1,1,0,en,The losses: Memphis (67-79) in the first round of the 1992 Great Midwest Tournament in Chicago TCU (76-82) in the 1st round of the 1997 NIT tournament. Depaul (75-76 ot) in 2004 CUSA 1st round. Charlotte (70-80) in 2014 CUSA 2nd round. WKU (60-64) in 2021 CUSA semifinals.  2/11,[]
1502676276250820618,2022-03-12 10:01:57 Central Standard Time,depaulsmash,8,1,1,en,"DeSmash Smashfest #86, the FINAL one of winter quarter, is TODAY! The bobbyverse awaits you.  ⏰ Doors 12:00 PM, Brackets 1:00 PM 🏙️ DePaul Esports Gaming Center 🎮 Ultimate Singles, Melee Singles  Sign up by 12:30 PM ➡️  https://t.co/p3yc0MOEfB  https://t.co/AXsBx4hiYw",[]
1502675895697485825,2022-03-12 10:00:26 Central Standard Time,depauladmission,2,0,0,en,Don't forget to set your clocks forward tonight. Just one less hour until Spring! #DaylightSavings #SpringForward  https://t.co/L8Ueuhs63X,"['daylightsavings', 'springforward']"
1502675577152720907,2022-03-12 09:59:10 Central Standard Time,mp49426258,0,0,0,en,"@MurphyCartoons What about kids who learn differently. Middle class, lower middle class and low income can’t afford the beneficial schools such as: DePaul, Summit, Pitt, etc. Academies.",[]
1502675428019826688,2022-03-12 09:58:35 Central Standard Time,pauld198,6,0,0,und,@nntaleb @ZubyMusic @Snowden  https://t.co/mndt7r01h3,[]
1502673458626539520,2022-03-12 09:50:45 Central Standard Time,andreracing_,5,1,1,es,"Todos ajusticiando a la china Suárez en su momento, pero nadie dice nada de q Tini se agarró a depaul con la mujer recién parida, hasta los puntos tenía! 😂 Termino siendo lazzie la china, te perdonamos Negri. 🤌🏼",[]
1502673417732042756,2022-03-12 09:50:35 Central Standard Time,tlversteegh,0,2,0,en,"@bbliss2022 Rutgers had some bad losses in the non conf that hurt them..DePaul, Clemson, Lafayette all three were Quad 3-4 losses",[]
1502672558294020098,2022-03-12 09:47:10 Central Standard Time,danskipper1,0,0,0,en,"""JESUS""🏀🇺🇦 #4 Jesus said, ""except to hold on to what you have until I come.""-REV.2:25 ---W's--- -15- DePaul San Diego -14- High Point ---Detroit Mercy Niagara Lipscomb Valparaiso Merrimack Mount St. Mary's Loyola-MD -13- Boston College -12- Presbyterian ✝️🛐🏀🇺🇦  https://t.co/PThNRSbX1f",[]
1502672453755150339,2022-03-12 09:46:45 Central Standard Time,joaquinelvirgo,3,0,0,es,q me perdonen pero el verdadero hombre sexo no es ni depaul ni messi sino que el mismisimo pelado basaltar,[]
1502672266089410562,2022-03-12 09:46:01 Central Standard Time,femluvr19,0,1,0,en,"@Katbuns2 @ToSayBoldly @CarlaMichaelLee ""Noone has the right to talk to our children about gender or their sexual orientation"" 1. Who's doing that voluntarily (what school and what curriculum)? 2. What if the child brings it up? Honestly, this is not a difficult point to understand. What ""problem"" are they solving?",[]
1502671366310486021,2022-03-12 09:42:26 Central Standard Time,femluvr19,0,0,0,und,@RonFilipkowski  https://t.co/SJ2HAxbW0m,[]
1502671218293579780,2022-03-12 09:41:51 Central Standard Time,greatgatsbyssb,24,0,2,en,Wait a second this isn’t DePaul  https://t.co/J9QE5YTnRS,[]
1502670316497166336,2022-03-12 09:38:16 Central Standard Time,femluvr19,0,0,0,en,@TheTNHoller @MarshaBlackburn or this  https://t.co/d1laDQQVfu,[]
1502669880570654721,2022-03-12 09:36:32 Central Standard Time,irishbill4cubs,0,0,0,en,"@FightingIrish I was lucky enough six or seven years ago to meet the great Pat Terrell at the end of the DePaul Notre Dame basketball game in Chicago he looked great and was happy to talk about the 1988 classic between Notre Dame and Miami, Catholics versus convicts",[]
1502669644003430412,2022-03-12 09:35:36 Central Standard Time,femluvr19,0,0,0,en,"@Harryslaststand Woah, how's that capital punishment as a deterrent thing working out?",[]
1502669187419881476,2022-03-12 09:33:47 Central Standard Time,femluvr19,0,0,0,en,@Billbrowder You hate to see it (not really).,[]
1502668952614359044,2022-03-12 09:32:51 Central Standard Time,depaulcheer,0,0,0,en,Just posted a photo @ Madison Square Garden  https://t.co/taOiASEvRA,[]
1502668826672078858,2022-03-12 09:32:21 Central Standard Time,femluvr19,1,2,0,en,"@Katbuns2 @ToSayBoldly @CarlaMichaelLee The point is, it's a solution looking for a problem, and a vague one at that. Can we all agree that the whole point of the bill is to satisfy righty white christians who feel their grip on power slipping away as our country diversifies. It's hurtful bigotry just to own the libs.",[]
1502667358787313665,2022-03-12 09:26:31 Central Standard Time,depaulhoops,36,3,4,en,Max had it going and hit some 3️⃣s.. what’s new?    https://t.co/E9E3033KgO,[]
1502666194251399171,2022-03-12 09:21:53 Central Standard Time,url4ever,0,0,0,en,"Javon Freeman-Liberty’s heroics help DePaul edge Georgetown 68-65, snapping a 4-game skid and handing the Hoyas their 17th straight loss #Freeman_Liberty’s #Javon","['freeman_liberty', 'javon']"
1502666146969001987,2022-03-12 09:21:42 Central Standard Time,url4ever,0,0,0,en,"Javon Freeman-Liberty’s heroics help DePaul edge Georgetown 68-65, snapping a 4-game skid and handing the Hoyas their 17th straight loss  https://t.co/HUJEM7YyjS",[]
1502665422675472384,2022-03-12 09:18:49 Central Standard Time,depaulujobs,0,0,0,en,Work and play in a great city! Join the DePaul University team:  https://t.co/9mWeY68IE2 #DePaulU IL #ChiTown,"['depaulu', 'chitown']"
1502664719848591362,2022-03-12 09:16:02 Central Standard Time,depauldanceteam,0,0,0,en,Just posted a photo @ Madison Square Garden  https://t.co/s9aDjnb0mS,[]
1502661001375797252,2022-03-12 09:01:15 Central Standard Time,anstorti,2,1,0,it,"@jeanpauldl1998 @Psi0_ Berardi è un investimento da big con stabilità come dePaul. Investi nel suo prime e sai che non ci caverai nulla, però ormai sei al livello che tr lo puoi permettere",[]
1502660902184697858,2022-03-12 09:00:51 Central Standard Time,newsbychinny,0,0,0,en,"Hey all! I’m doing a story for Good Day DePaul about studying for finals. If you’re a DePaul and you want to talk about your studying process during finals, please dm me. #depaul #Chicago","['depaul', 'chicago']"
1502660867007164426,2022-03-12 09:00:43 Central Standard Time,femluvr19,0,0,0,en,"@DrGJackBrown Sounds like the log line for an A-Team, James Bond thriller.",[]
1502659175452659712,2022-03-12 08:54:00 Central Standard Time,mr618worldwide,2,1,0,en,Lol DePaul got guys scoring double digits in the league now,[]
1502658351167164416,2022-03-12 08:50:43 Central Standard Time,techieoverload,0,0,0,en,@NerdyBirdieTV Yo for real like wtf 🤣,[]
1502657220269547522,2022-03-12 08:46:13 Central Standard Time,mschroeder6,0,0,0,es,@VictoriaKDob112 ¡buena suerte!  https://t.co/EYIuhSeg6t,[]
