id,created_at,username,likes_count,replies_count,retweets_count,language,tweet,hashtags
1475591967325270020,2021-12-27 16:18:34 Central Standard Time,batmancurated,3352,12,668,en,Dark Victory #1 | The Batman (2022)  https://t.co/qJUKKFtp90,[]
1475578546538045449,2021-12-27 15:25:15 Central Standard Time,sketchedbat,5297,52,495,en,"crazy how The Batman only has half the budget of most superhero movies, and (from what we've seen) still looks better than most modern superhero movies.",[]
1475570408543952901,2021-12-27 14:52:54 Central Standard Time,discussingfilm,3562,55,451,en,"A @Fandango survey says the most anticipated new performances of 2022 are…  5) Zoë Kravitz, The Batman 4) Issa Rae, Across the Spider-Verse 3) Christian Bale, Thor: Love &amp; Thunder 2) Dwayne Johnson, #BlackAdam 1) Robert Pattinson, #TheBatman  (Source:  https://t.co/M4J0fU44IV)  https://t.co/VyhL75275F","['blackadam', 'thebatman']"
1475562102538579970,2021-12-27 14:19:54 Central Standard Time,thequiver_,3579,46,318,en,"Wait a minute, the Internet told me Robert Pattinson was too skinny to play Batman. Are you telling me…the Internet was making stuff up?…they would never..  https://t.co/2UyImAOMRE",[]
1475550880455872520,2021-12-27 13:35:18 Central Standard Time,_playbykay,74731,156,12325,en,Batman stronger than me. This look would’ve had Gotham fighting it’s own crime.  https://t.co/NP6ORTQdpt,[]
1475548777528246274,2021-12-27 13:26:57 Central Standard Time,qlxke_,3505,120,152,en,i really liked the new Batman trailer don’t get me wrong but i feel like it showed WAY too much,[]
1475548336719646729,2021-12-27 13:25:12 Central Standard Time,big_business_,13292,67,2498,en,"Batman better than me, the Batphone would be on DND if Selina Kyle was Zoe Kravitz.",[]
1475547459556413447,2021-12-27 13:21:43 Central Standard Time,jacobrspooner,7134,70,840,en,"The Batman’s budget was $100 million, which for reference is about half of what most comic book movies cost and one-third what some of them have. there is NEVER AN EXCUSE for how cheap and bland the rest of those movies usually look",[]
1475545594009554944,2021-12-27 13:14:18 Central Standard Time,srirachachau,6467,52,270,en,"Didn't think I could get hyped for a new Batman but goddamn, this is a real movie",[]
1475542019959410693,2021-12-27 13:00:06 Central Standard Time,mattlikesfilm,6542,149,988,en,Every frame in THE BATMAN - The Bat and The Cat Trailer (4K)  https://t.co/xpL0Tg6K7X,[]
1475541536662339588,2021-12-27 12:58:11 Central Standard Time,jacobrspooner,3219,12,471,en,"the excitement from us “cinema is dying” movie fans for The Batman should show that comic book movies in general isn’t what people are sick of, it’s movies that lack the feeling of having any one genuine vision behind them that ppl are sick of. &amp; this just doesn’t look like that",[]
1475540980786941960,2021-12-27 12:55:58 Central Standard Time,verymimi,57502,250,8411,en,never forget what they took from you (camp and color in batman movies)  https://t.co/AtiaB1u3cj,[]
1475538937506586638,2021-12-27 12:47:51 Central Standard Time,sansiniestro,2520,30,114,es,scorsese deberia hacer una de batman nomas para romper las pelotas seria una tremenda batman con ray liotta como dos caras y joe pesci como el pinguino,[]
1475535651927838721,2021-12-27 12:34:48 Central Standard Time,kryptoncaged,2850,16,379,en,Gotham city in #TheBatman vs Batman: Arkham Knight  https://t.co/1ThoBaL75a,['thebatman']
1475532897058803728,2021-12-27 12:23:51 Central Standard Time,bestpattinson,2103,5,378,en,Robert Pattinson as Bruce Wayne/Batman  https://t.co/Ck7xzQKB9Q,[]
1475530776980688896,2021-12-27 12:15:25 Central Standard Time,moviegrafmg,3498,43,123,tr,The Batman filminden yeni fragman yayınlandı. 4 Mart’ta sinemalarda.  https://t.co/YR7WFFS1hR,[]
1475529878149623811,2021-12-27 12:11:51 Central Standard Time,rottentomatoes,2617,38,420,en,The latest trailer for Matt Reeves' #TheBatman gives us a better look at Batman and Catwoman in action.  https://t.co/yhsc7rUBIK,['thebatman']
1475529841571155969,2021-12-27 12:11:42 Central Standard Time,discussingfilm,10588,74,1535,en,New images of Robert Pattinson’s Bruce Wayne/Batman in #TheBatman  https://t.co/7l4BPtojcy,['thebatman']
1475529322211520516,2021-12-27 12:09:39 Central Standard Time,dcbatman,4547,71,1061,en,Vengeance equals justice for both the Bat and the Cat. Watch the new trailer for @TheBatman now. Only in theaters March 4. #TheBatman  https://t.co/k8AoEEcGIA,['thebatman']
1475529035631534082,2021-12-27 12:08:30 Central Standard Time,heroinadolixo,2293,16,303,pt,a zoe kravitz fazendo historia em the batman apenas tomando um copo de toddy  https://t.co/EqWa8uB4eV,[]
1475527234790334473,2021-12-27 12:01:21 Central Standard Time,cinema505,2948,12,449,und,Zoë Kravitz em The Batman (2022)  https://t.co/qi7K39X3XP,[]
1475526901531774979,2021-12-27 12:00:01 Central Standard Time,thebatman,110336,2267,38029,en,Vengeance equals justice for both the Bat and the Cat. Watch the new trailer for The Batman now. Only in theaters March 4. #TheBatman  https://t.co/2WOHg74jbP,['thebatman']
1475526893872902148,2021-12-27 12:00:00 Central Standard Time,wbpictures,7693,338,2154,en,Vengeance equals justice for both the Bat and the Cat. Watch the new trailer for The Batman now. Only in theaters March 4. #TheBatman  https://t.co/lEs00GJZtT,['thebatman']
1475526774431887369,2021-12-27 11:59:31 Central Standard Time,sketchedbat,2742,23,185,en,"The Batman the hardest movie of all time, I fear.",[]
1475526317445718017,2021-12-27 11:57:42 Central Standard Time,cinema505,3229,19,513,en,Robert Pattinson em The Batman (2022)  https://t.co/CIz9nhgK7d,[]
1475525928369496064,2021-12-27 11:56:09 Central Standard Time,gamespot,6558,112,489,en,🚨 A new poster for The Batman reveals new looks of The Bat and The Cat.  https://t.co/eYQ6Ajhfw8,[]
1475525660164644865,2021-12-27 11:55:05 Central Standard Time,hitopfilms,5254,64,427,en,New Batman trailer is legit my favorite superhero movie of the year.,[]
1475524799350939649,2021-12-27 11:51:40 Central Standard Time,catwcomics,1743,5,245,pt,the batman é uma homenagem aos fãs de batcat e eu nunca ganhei tanto na minha vida  https://t.co/jgAGUq3Khc,[]
1475523887907872768,2021-12-27 11:48:03 Central Standard Time,ign,7606,148,1940,en,"""The Bat and The Cat... it's got a nice ring."" 🦇 🐈   A brand-new trailer for The Batman surprise dropped, and is filled with awesome imagery focusing on Batman, Catwoman, and The Riddler.  https://t.co/o7iOYPxTAR  https://t.co/KxazSE2pEG",[]
1475523700590002184,2021-12-27 11:47:18 Central Standard Time,hiddloves,19664,92,3832,pt,"a pré estreia de the batman simplesmente a maior do século pois robert pattinson vai conseguir unir nerdola, crepusculete e potterhead dentro do cinema… um verdadeiro evento",[]
1475522448812564486,2021-12-27 11:42:20 Central Standard Time,seriestwbz,2631,57,291,fi,Robert Pattinson e Zoë Kravitz em The Batman.  https://t.co/UI9dsFdKLe,[]
1475519632148770821,2021-12-27 11:31:08 Central Standard Time,discussingfilm,5404,45,660,fi,Robert Pattinson’s Batman and Zoë Kravitz’s Selina Kyle in #TheBatman  https://t.co/VGZ0dH5i7c,['thebatman']
1475518329775403013,2021-12-27 11:25:58 Central Standard Time,ign,17542,293,2284,en,BREAKING: A surprise trailer for The Batman JUST DROPPED.  Watch it now:  https://t.co/o7iOYPxlLj  https://t.co/bbTMO9zSSr,[]
1475516776565940224,2021-12-27 11:19:47 Central Standard Time,dcbrteam,3334,67,543,pt,🚨🚨ASSISTA agora ao NOVO TRAILER de 'THE BATMAN'!!! #TheBatman    https://t.co/xJHMeKLrz6,['thebatman']
1475516624593735689,2021-12-27 11:19:11 Central Standard Time,catwomanarchive,3353,13,926,en,— new catwoman footage in the latest the batman trailer  https://t.co/KLefvQ7G0G,[]
1475512348949585924,2021-12-27 11:02:12 Central Standard Time,discussingfilm,9809,69,1211,en,"Robert Pattinson’s Batman and Zoë Kravitz’s Catwoman in #TheBatman, releasing in theaters on March 4.  https://t.co/CsN1larUNS",['thebatman']
1475511801290928136,2021-12-27 11:00:01 Central Standard Time,thebatman,26647,173,5421,en,Justice with a vengeance. Check out the new split cover art for The Batman featuring Batman and Catwoman as debuted as part of the collector's edition of @EmpireMagazine - on newsstands now. #TheBatman  https://t.co/BHEaCgwttU,['thebatman']
1475511796475699204,2021-12-27 11:00:00 Central Standard Time,wbpictures,3866,105,519,en,Justice with a vengeance. Check out the new split cover art for The Batman featuring Batman and Catwoman as debuted as part of the collector's edition of @EmpireMagazine - on newsstands now. #TheBatman  https://t.co/Cu2MimIv6T,['thebatman']
1475499412101079046,2021-12-27 10:10:47 Central Standard Time,merakyle,2049,14,377,en,"selina and bruce being childhood friends who parted ways after their circumstances got too different, meeting once again but as catwoman and batman, oh the sexiness. the angst. the friends to enemies to lovers. the sexual tension. the drama.",[]
1475471585876324354,2021-12-27 08:20:13 Central Standard Time,raxkingisdead,17555,63,760,en,i want to see a version of batman where new yorkers act the way they’d actually act if some dick in a bat costume was tooling around disrupting the mta,[]
1475466753165701125,2021-12-27 08:01:01 Central Standard Time,ign,6098,96,658,en,"WarnerMedia CEO Jason Kilar has reconfirmed that The Batman will arrive on HBO Max for all subscribers on April 19, 2022 - 46 days after it arrives exclusively in theaters.  https://t.co/ALTwar4r4E  https://t.co/LUo2ToMV6P",[]
1475462249284309000,2021-12-27 07:43:07 Central Standard Time,vinartwork,4387,33,658,en,A bat-page i did just for fun :) #batman #dccomics #page  https://t.co/TLpTbvUlth,"['batman', 'dccomics', 'page']"
1475444586109571072,2021-12-27 06:32:56 Central Standard Time,cbmshots,3625,4,404,en,The Batman  https://t.co/8vEVfUSOjw,[]
1475298146959962114,2021-12-26 20:51:02 Central Standard Time,legadaodamassa,2348,77,16,pt,SIMPLESMENTE ASSISTINDO BATMAN O CAVALEIRO DAS TREVAS,[]
1475291019524587527,2021-12-26 20:22:43 Central Standard Time,theanimatedbat,3439,11,534,en,Batman vs The Phantasm by Bruce Timm #BTAS  https://t.co/hOyKw0kfhN,['btas']
1475290617043247105,2021-12-26 20:21:07 Central Standard Time,thebatfilm,2497,15,274,en,"The Batman will release on HBO Max on April 19, 2022, after a 45-day theater exclusive window  https://t.co/QhudJ0Buk0",[]
1475172673386864642,2021-12-26 12:32:27 Central Standard Time,cs11__,4701,16,542,en,Daredevil 🤝 The Batman  both are/about to be some of the best comic book content we have gotten  https://t.co/tErQUbDoiv,[]
1475149129856790533,2021-12-26 10:58:54 Central Standard Time,worldwidecarstm,4654,8,530,en,Batman's ride 🦇  https://t.co/EzepeELdmW,[]
1475134946679398408,2021-12-26 10:02:32 Central Standard Time,dailyarkhammeme,8757,120,757,en,Batman No Way Home  https://t.co/WHCsz3E7hM,[]
1475104736865099781,2021-12-26 08:02:30 Central Standard Time,geglobo,4081,131,109,pt,"""Crossover"" de personagens? 🤔🤔  De férias do Atlético-MG, Hulk aluga ""carro do Batman"" para passear por Miami, nos EUA  Caarro foi usado por Bruce Wayne no filme The Dark Knight Rises  🦇  https://t.co/HdF6ybKb5N  https://t.co/OlNpJBhksg",[]
1474988004070494208,2021-12-26 00:18:38 Central Standard Time,cbmshots,5039,22,524,en,Batman Begins  https://t.co/ThbV8QEefA,[]
1474914683673264128,2021-12-25 19:27:17 Central Standard Time,justbrizigs,13193,40,535,en,danny devito as “the penguin” in batman returns spends a lot of time assuring people that he’s human when he straight up oozes black goo,[]
1474891712543797251,2021-12-25 17:56:01 Central Standard Time,bostonbspc,3441,5,88,en,@westviewhooker Mfs when Bruce Wayne's parents get shot for the 100th time on screen in the Batman...  https://t.co/xh2w8EMPz8,[]
1474888759917391872,2021-12-25 17:44:17 Central Standard Time,menshevikm,21437,108,1603,en,remember when Christopher Nolan got so scared of Occupy Wall Street he made a whole Batman movie about it. dude saw like a dozen people living in tents talking about inequality and was like What if Bane was Lenin. lmao,[]
1474880915268685828,2021-12-25 17:13:06 Central Standard Time,discussingfilm,3306,41,469,en,"28 years ago today, ‘BATMAN MASK OF THE PHANTASM’ released in theaters.  You can watch the film on HBO Max, see what else has been added this month:  https://t.co/wSTeRzzXDI  https://t.co/iFL6NHTSxU",[]
1474849305810903040,2021-12-25 15:07:30 Central Standard Time,dc_da_depressao,3039,21,177,pt,O Batman tentando fingir que não gostou 🤭  https://t.co/HSadefSSQI,[]
1474841291519188993,2021-12-25 14:35:39 Central Standard Time,sydbricks,1987,7,107,en,future quote incoming from robert pattinson about how he proposed a batman circle jerk and almost got fired,[]
1474828539153186816,2021-12-25 13:44:59 Central Standard Time,hamillhimself,7796,187,824,en,"'Christmas With The Joker' was the 2nd episode of Batman: The Animated Series to be aired &amp; the 1st time I voiced the character. For someone looking to get as far away from Luke as possible, this was as unexpected as it was off-the charts!🃏 #NoJoke   https://t.co/W2hCHP7WmT",['nojoke']
1474814823212929033,2021-12-25 12:50:29 Central Standard Time,sonyashea3,6256,37,233,en,batman returns time. will never stop being obsessed with how this is supposed to be the ugliest version of her  https://t.co/Ga5ibPcgUr,[]
1474814494438219779,2021-12-25 12:49:10 Central Standard Time,faccion_j,2417,28,57,pt,@taeyju Assim como os vilões do Batman não existiriam se tivesse psicólogo em gotham,[]
1474780746074058752,2021-12-25 10:35:04 Central Standard Time,tntdrama,3409,105,590,en,Merry Christmas! (but in a Batman voice)  https://t.co/xu3bAanlBp,[]
1474775043003629573,2021-12-25 10:12:24 Central Standard Time,therisenknight,2249,3,366,en,Batman Returns (1992)  https://t.co/LKmqOOX0rr,[]
1474766804526456847,2021-12-25 09:39:40 Central Standard Time,kadenchevatewa,3527,45,368,en,Batman v Superman was originally going to be set in the snow.  https://t.co/4TlVCtd6LD,[]
1474758304941359108,2021-12-25 09:05:54 Central Standard Time,ign,11515,98,1566,en,Annual reminder: Batman Returns is a Christmas movie  https://t.co/yQchwllqg2,[]
1474627413124403200,2021-12-25 00:25:47 Central Standard Time,breadeagles,7118,32,776,en,"Plot twist: EVERYONE knows Bruce Wayne is Batman, but letting him live the fantasy is the only way to get a billionaire to spend money in the public interest.",[]
1474620982015012867,2021-12-25 00:00:13 Central Standard Time,theanimatedbat,2084,33,475,en,"#OnThisDay 28 Years ago, Dec 25th, 1993: Batman: Mask of the Phantasm released in theaters! Thank You to all the Cast &amp; Crew! Produced by Eric Radomski, Bruce Timm, @tomruegger  Story by Alan Burnett Screenplay by Martin Pasko, @Paul_Dini, @some_wryter  Music by Shirley Walker  https://t.co/XYs1gOky51",['onthisday']
1474571030668746760,2021-12-24 20:41:44 Central Standard Time,bostonbandito,5061,3,87,en,@TheLocalMaxTax @CosmonautMarcus Pattinson batman just being there  https://t.co/2HTdGy1hYT,[]
1474570533664538624,2021-12-24 20:39:46 Central Standard Time,thelocalmaxtax,12325,24,546,en,@CosmonautMarcus Nolan Batman watching Snyder Batman gun down 35 criminals  https://t.co/TiqZymlP6y,[]
1474553413044219904,2021-12-24 19:31:44 Central Standard Time,theanimatedbat,2391,1,362,en,Santa Joker and Batman by Bruce Timm #BTAS  https://t.co/QMjuchbZaG,['btas']
1474548338229923843,2021-12-24 19:11:34 Central Standard Time,therisenknight,2202,9,401,en,Batman Returns (1992)  https://t.co/nnVQT4Miho,[]
1474520817857961984,2021-12-24 17:22:12 Central Standard Time,karazorlls,55438,201,4616,en,"""riddle me this, Batman""  https://t.co/VpZe16mAv0",[]
1474509917629255688,2021-12-24 16:38:54 Central Standard Time,guslivesagain,3398,131,267,en,this casting for the DCEU Batman...........think about that  https://t.co/BoPCyuWODf,[]
1474507859325034496,2021-12-24 16:30:43 Central Standard Time,theanimatedbat,3649,8,616,en,Batman: the animated series Christmas card sent out by Warner Bros. Animation Christmas 1992 By Bruce Timm  https://t.co/XhkycAgiqb,[]
1474404627558936582,2021-12-24 09:40:30 Central Standard Time,batmancurated,4801,19,1011,en,Batman Returns (1992)  https://t.co/fnqrVRGfiS,[]
1474390049869467649,2021-12-24 08:42:35 Central Standard Time,willsloanesq,2626,33,134,en,"Absolute loser, one of the worst stars we’ve got. Back in 1949 you didn’t hear Robert Lowery saying “I’ve been in John Ford movies. I also played Batman in a serial. They’re the exact same thing.” He had more dignity than to say that.  https://t.co/GLq9BlHQzx",[]
1474379592806842396,2021-12-24 08:01:02 Central Standard Time,ign,6782,93,783,en,"Batman The Animated Series will be coming back via an audio drama featuring original cast members Kevin Conroy, John Glover, and more. Alan Burnett, who served as a writer and producer on the series, has written a ""great script,"" according to Conroy.  https://t.co/Wf7ribBHgE",[]
1474133400235749376,2021-12-23 15:42:45 Central Standard Time,quinterocalle,3900,769,1179,es,"Parece que las firmas las recogieron en Disney y no en Colombia.  ‘Batman’ y ‘Micky Muus’ firmaron revocatoria del alcalde de Medellín, Daniel Quintero  vía @RevistaSemana    https://t.co/Eii7rrGuEW",[]
1474130613317767169,2021-12-23 15:31:40 Central Standard Time,cherryvoicenote,2187,11,242,en,the andrew garfieldification of robert pattinson is coming when batman is released next year,[]
1474128832831492097,2021-12-23 15:24:36 Central Standard Time,factsonfilm,8003,40,684,en,"Robert Pattinson tried to keep his audition for #TheBatman a secret from Christopher Nolan while filming 'Tenet'  'I said I had a family emergency. And as soon as I said ‘it’s a family emergency’ he said: ‘You’re doing the Batman audition, aren’t you?'’ 😂  https://t.co/R4MLPPiQJo",['thebatman']
1474107190021693450,2021-12-23 13:58:36 Central Standard Time,chrissamnee,3223,26,444,en,Had to squeeze one more BATMAN drawing before the year’s out.  Hope you’re all enjoying the holidays so far ❄️🦇  https://t.co/Ko8FHfzl62,[]
1474095690636800003,2021-12-23 13:12:54 Central Standard Time,batmancurated,3795,12,891,en,Batman (2016) #16 | The Batman (2022)  https://t.co/LT3HxsoSqf,[]
1474068034151239689,2021-12-23 11:23:00 Central Standard Time,simonedimeo_,3980,28,411,en,"Batman illustration for fun, a tribute to one of my favorite covers ever from “Batman-year one” by Mazzucchelli!  https://t.co/0WSPwAWp9s",[]
1474065998412193794,2021-12-23 11:14:55 Central Standard Time,drgunersonmez,7477,112,323,tr,"Batman Eğitim ve Araştirma Hastanesinde, kalbi duran bebeğe 45 dakika boyunca kalp masajı yapılıp yeniden hayata döndürüldü ve dünya bir süreliğine güzelleşti.. Bu muhteşem ekibi kutlarım, bebeğe sağlıklı ve uzun bir ömür diliyorum. @batmanburada  https://t.co/weIqF6huKw",[]
1474033977065414667,2021-12-23 09:07:41 Central Standard Time,hbomaxbr,26440,2229,481,pt,"Uma perguntinha, é pro meu TCC: qual o melhor Batman dos filmes? 🤔  🎬 Batman (1989) 🎬 Batman e Robin 🎬 Batman Vs Superman: A Origem Da Justiça 🎬 Batman: O Cavaleiro das Trevas  https://t.co/wFnX1HgOZ7",[]
1473944940774244352,2021-12-23 03:13:53 Central Standard Time,cinnamonpepsi,3300,24,554,en,textless version of the batman &amp; catwoman image for the empire issue... cinema  https://t.co/6D8dCCG0Zt,[]
1473866698272948224,2021-12-22 22:02:58 Central Standard Time,iamjohnales,3542,500,129,en,Michael Keaton was ALWAYS the best and only Batman.  DEBATE ME.  (actually don’t it’s late and I’m muting this thread fo SHO),[]
1473848819200708609,2021-12-22 20:51:55 Central Standard Time,girisofdc,4172,18,678,fi,New look at Zoë Kravitz as Selina Kyle in The Batman (2022)  https://t.co/xVRE9lbLzi,[]
1473792957501173763,2021-12-22 17:09:57 Central Standard Time,variety,5586,284,1210,en,It's official: Michael Keaton is reprising his role as #Batman for the upcoming HBO Max superhero film #Batgirl.  https://t.co/1JtF6ietgX  https://t.co/ZDUNw3kcHH,"['batman', 'batgirl']"
1473788293305319427,2021-12-22 16:51:25 Central Standard Time,uber_kryptonian,5091,45,503,en,Matt Reeves making sure that his Batman films were separate from a whole fucking Multiverse of DCEU was the best decision.,[]
1473784978169233409,2021-12-22 16:38:15 Central Standard Time,filmupdates,3267,73,311,en,Our Most Anticipated Films of 2022  1. Don’t Worry Darling  2. The Northman 3. Nope 4. White Noise 5. The Killer 6. Knives Out 2  7. Babylon  8. The Batman  9. The Menu  10. Bullet Train  https://t.co/3Sp0NNGPOe,[]
1473777101799055369,2021-12-22 16:06:57 Central Standard Time,thr,3217,196,513,en,"Michael Keaton is joining the cast of HBO Max's #Batgirl movie, starring Leslie Grace. He is expected to reprise the role of #Batman:  https://t.co/3y759d99z8  https://t.co/Dvo9DU76jZ","['batgirl', 'batman']"
1473769646276894723,2021-12-22 15:37:19 Central Standard Time,rpk_news1,6532,68,277,en,It's official Michael Keaton has joined the cast of Batgirl as Bruce Wayne/Batman (via @elmayimbe),[]
1473768189641199616,2021-12-22 15:31:32 Central Standard Time,getfandom,2965,52,352,en,"Michael Keaton to return as Batman in HBO Max’s ‘Batgirl’ film 🦇  (via @cinelinx, @TheWrap)  https://t.co/dl9iLNX9YE",[]
1473766506311860243,2021-12-22 15:24:51 Central Standard Time,discussingfilm,6766,306,779,en,Michael Keaton will return as Batman in HBO Max’s ‘BATGIRL’ movie.  (Source:  https://t.co/TSJOEBeaQX)  https://t.co/879mOFm10I,[]
1473716543074803719,2021-12-22 12:06:18 Central Standard Time,nightwaynes,2974,48,234,en,The Batman really be the only thing really holding DC together i swear 😭,[]
